product,price,category,variant,web
無塵氏超立體靜電除塵紙(雲朵花紋),189.0,日用生活/家庭清潔 殺蟲/清潔工具/打掃除塵工具/靜電紙,1Set組 x 1 x 1SET組,https://online.carrefour.com.tw//zh/%E7%84%A1%E5%A1%B5%E6%B0%8F/3156705000101.html
萊雅優媚霜時尚系列-6.13奶茶棕,379.0,美妝個清/美妝保養/染髮劑．用品/染髮劑,172ml毫升 x 1 x 1PC盒,https://online.carrefour.com.tw//zh/l%27or%C3%A9al-paris-%E5%B7%B4%E9%BB%8E%E8%90%8A%E9%9B%85/1200514700101.html
得意易手抽抽取式廚房紙巾,142.0,日用生活/衛生紙/廚房紙巾/廚房紙巾,100PC抽 x 3 x 1PC包,https://online.carrefour.com.tw//zh/%E5%BE%97%E6%84%8F/1222002000101.html
UCC冠軍監修甘醇橙香咖啡豆,228.0,米油沖泡/咖啡．茶包/咖啡/咖啡粉/咖啡豆,225g克 x 1 x 1Bag包,https://online.carrefour.com.tw//zh/ucc/1431020400101.html
瑪伊娜嚴選冷壓特級橄欖油,398.0,米油沖泡/米．食用油/食用油/橄欖油,500ml毫升 x 1 x 1BOTTLE瓶,https://online.carrefour.com.tw//zh/1461204000101.html
歐特有機紅藜穀飲(罐)450g,498.0,米油沖泡/沖泡飲品．食品/沖泡飲品/有機食品,450g克 x 1 x 1CAN罐,https://online.carrefour.com.tw//zh/%E6%AD%90%E7%89%B9/1436419800101.html
UCC冠軍監修⽢醇橙香濾掛式咖啡10gx10,228.0,米油沖泡/咖啡．茶包/咖啡/咖啡,10g克 x 10 x 1Box盒,https://online.carrefour.com.tw//zh/ucc/1431501800101.html
倍潔雅好韌真Plus3層抽取茶樹精油抑菌,590.0,日用生活/衛生紙/抽取式．平板．滾筒/抽取,100PC抽 x 20 x 1PC包,https://online.carrefour.com.tw//zh/%E5%80%8D%E6%BD%94%E9%9B%85/1220105400101.html
嚴選歐風家居拖鞋-深藍色40/41,249.0,服飾鞋包/拖鞋/室內拖鞋,1Pair雙 x 1 x 1Pair雙,https://online.carrefour.com.tw//zh/6001304300701.html
文青風Pro可堆疊一格櫃-淺木紋,258.0,傢俱寢飾/傢俱,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/3182108200101.html
清淨海環保洗衣粉,190.0,日用生活/家庭清潔 殺蟲/洗衣粉．皂,1.5Kg公斤 x 1 x 1Box盒,https://online.carrefour.com.tw//zh/%E6%B8%85%E6%B7%A8%E6%B5%B7/1110101400101.html
東和好媽媽無添加水煮鮪魚130g,198.0,米油沖泡/調味．罐頭湯品．南北貨/罐頭/鮪魚,130g克 x 1 x 3Set組,https://online.carrefour.com.tw//zh/%E6%9D%B1%E5%92%8C%E5%A5%BD%E5%AA%BD%E5%AA%BD/1483007200103.html
H&K家居軟式珪藻土地墊(花色隨機出貨),399.0,日用生活/家庭清潔 殺蟲/清潔工具/打掃除塵工具,1Box盒 x 1 x 1BOX盒,https://online.carrefour.com.tw//zh/handk/3158203900101.html
維義頭等100%純油(高溫適用)2.6L,499.0,米油沖泡/米．食用油/食用油/蔬菜油,2.6L公升 x 1 x 1Bottle瓶,https://online.carrefour.com.tw//zh/%E7%B6%AD%E7%BE%A9/1461396100101.html
HK家居摺疊曬衣架52夾,299.0,日用生活/家庭清潔 殺蟲/衣物洗晾收納/洗衣．晾衣用具,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/handk%E5%AE%B6%E5%B1%85/3161104700101.html
好室喵彩虹寶盒下掀式整理箱39L-透明藍,500.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3167500800101.html
嚴選歐風家居拖鞋-灰色44/45,249.0,服飾鞋包/拖鞋/室內拖鞋,1Pair雙 x 1 x 1Pair雙,https://online.carrefour.com.tw//zh/6001304301201.html
伴天下醬人-麻辣燙風味醬,129.0,米油沖泡/調味．罐頭湯品．南北貨/罐頭/其它蔬菜,130g克 x 1 x 1Bottle瓶,https://online.carrefour.com.tw//zh/%E4%BC%B4%E5%A4%A9%E4%B8%8B%E9%86%AC%E4%BA%BA/1482228600101.html
活氧酵素去漬霸,99.0,日用生活/家庭清潔 殺蟲/清潔工具/衛浴清潔工具,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/handk%E5%AE%B6%E5%B1%85/3153326500101.html
皇家穀堡蘭陽生態琵鷺芋香米2kg,298.0,米油沖泡/米．食用油/米/米,2Kg公斤 x 1 x 1Bag袋,https://online.carrefour.com.tw//zh/%E7%9A%87%E5%AE%B6%E7%A9%80%E5%A0%A1/1451018800101.html
UCC冠軍監修醇厚香韻咖啡豆 225g,228.0,米油沖泡/咖啡．茶包/咖啡/咖啡粉/咖啡豆,225g克 x 1 x 1Bag包,https://online.carrefour.com.tw//zh/ucc/1431005700101.html
KIYODO絲登麗316不鏽鋼筷5雙入,398.0,日用生活/餐廚用品/杯盤餐具/筷子湯匙,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/kiyodo/3117506600101.html
蓓莉上開收納箱-藍色,288.0,傢俱寢飾/收納整理/防塵套．防護墊,1PC件 x 1 x 1PC件,https://online.carrefour.com.tw//zh/3183901300301.html
麥斯威爾Maxim典藏咖啡補充包,395.0,米油沖泡/咖啡．茶包/咖啡/即溶咖啡,140g克 x 1 x 1Pack包,https://online.carrefour.com.tw//zh/maxim/1431203500101.html
毛絨絨吸水止滑地墊40x60cm-米色,299.0,日用生活/家庭清潔 殺蟲/清潔工具/打掃除塵工具,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/3158614000101.html
HK家居夏特爾記憶吸水地墊(顏色隨機出貨),299.0,日用生活/家庭清潔 殺蟲/清潔工具/打掃除塵工具,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/handk/3158403900101.html
伴天下醬人-獄激辛泡菜風味醬,129.0,米油沖泡/調味．罐頭湯品．南北貨/罐頭/其它蔬菜,130g克 x 1 x 1Bottle瓶,https://online.carrefour.com.tw//zh/%E4%BC%B4%E5%A4%A9%E4%B8%8B%E9%86%AC%E4%BA%BA/1482228500101.html
GJL LLUC10 高速快充傳輸線UC-1M,249.0,熱門3C/手機．通訊．週邊/充電傳輸線,1Set台 x 1 x 1Set台,https://online.carrefour.com.tw//zh/gjl%E6%A5%B5%E5%8A%9B/4260301800101.html
中興履歷無洗米1.5Kg,198.0,米油沖泡/米．食用油/米/米,1.5Kg公斤 x 1 x 1Bag包,https://online.carrefour.com.tw//zh/%E4%B8%AD%E8%88%88%E7%B1%B3/1451021200101.html
西雅圖極品深焙濾掛咖啡-特調綜合8gx10,188.0,米油沖泡/咖啡．茶包/咖啡/咖啡隨身包,8g克 x 10 x 1Box盒,https://online.carrefour.com.tw//zh/%E8%A5%BF%E9%9B%85%E5%9C%96/1431120400101.html
Keyway星空美好衣架6入,165.0,日用生活/家庭清潔 殺蟲/衣物洗晾收納/洗衣．晾衣用具,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/keyway/3162191300101.html
皂福 天然洗衣皂精-無香精補充包,138.0,日用生活/家庭清潔 殺蟲/洗衣精 洗衣球,1800g克 x 1 x 1Bag包,https://online.carrefour.com.tw//zh/%E7%9A%82%E7%A6%8F/1110341100101.html
皂福洗衣皂精補充包-2000g,138.0,日用生活/家庭清潔 殺蟲/洗衣精 洗衣球,2000g克 x 1 x 1Pack包,https://online.carrefour.com.tw//zh/%E7%9A%82%E7%A6%8F/1110315700101.html
Keyway行家抽屜整理箱65L,699.0,傢俱寢飾/收納整理/大型收納箱,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/keyway/3166310600101.html
UCC冠軍監修蜜漬醇香咖啡豆,228.0,米油沖泡/咖啡．茶包/咖啡/咖啡粉/咖啡豆,225g克 x 1 x 1Bag包,https://online.carrefour.com.tw//zh/ucc/1431021800101.html
GJL LLUC20 高速快充傳輸線UC-2M,329.0,熱門3C/手機．通訊．週邊/充電傳輸線,1Set台 x 1 x 1Set台,https://online.carrefour.com.tw//zh/gjl%E6%A5%B5%E5%8A%9B/4260302100101.html
Keyway掀掀前開式整理箱38L -藍色,399.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/keyway/3167502500201.html
卡斯達銀離子枕,499.0,傢俱寢飾/寢具/枕頭．枕套,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/6503312100101.html
高透氣防蹣抗菌竹炭枕,499.0,傢俱寢飾/寢具/枕頭．枕套,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/6503311900101.html
E7CUP-春櫻特選咖啡豆400g,378.0,米油沖泡/咖啡．茶包/咖啡/咖啡粉/咖啡豆,400g克 x 1 x 1Bag包,https://online.carrefour.com.tw//zh/e7-cup/1431005300101.html
好室喵彩虹寶盒下掀式整理箱39L-透明洋紅,500.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3167500800501.html
Farcent香水胺基酸沐浴露-金漾玫瑰,349.0,美妝個清/個人清潔/沐浴用品/沐浴乳,780g克 x 1 x 1PC瓶,https://online.carrefour.com.tw//zh/farcent%E8%8A%B1%E4%BB%99%E5%AD%90/1201122500101.html
Farcent香水胺基酸沐浴露-海洋微風,349.0,美妝個清/個人清潔/沐浴用品/沐浴乳,780g克 x 1 x 1PC瓶,https://online.carrefour.com.tw//zh/farcent%E8%8A%B1%E4%BB%99%E5%AD%90/1201151100101.html
得意的一天 韓式泡菜牛肉高湯粥 350g,140.0,米油沖泡/調味．罐頭湯品．南北貨/杯湯．速食袋湯/粥品,350g克 x 1 x 1Bag袋,https://online.carrefour.com.tw//zh/%E6%A1%82%E6%A0%BC/1452405200101.html
伴天下干飯王-藤椒啪啪辣脆醬,129.0,米油沖泡/調味．罐頭湯品．南北貨/罐頭/其它蔬菜,125g克 x 1 x 1Bottle瓶,https://online.carrefour.com.tw//zh/%E4%BC%B4%E5%A4%A9%E4%B8%8B%E5%B9%B2%E9%A3%AF%E7%8E%8B/1482229800101.html
西雅圖極品深焙三合一咖啡23gx15,188.0,米油沖泡/咖啡．茶包/咖啡/咖啡隨身包,23g克 x 15 x 1Box盒,https://online.carrefour.com.tw//zh/%E8%A5%BF%E9%9B%85%E5%9C%96/1431116100101.html
家樂福精選芒果花椒黑巧克力,89.0,飲料零食/糖果．巧克力．口香糖/巧克力/純巧克力,100g克 x 1 x 1BOX箱,https://online.carrefour.com.tw//zh/%E5%AE%B6%E6%A8%82%E7%A6%8F/1423306000101.html
花田收納櫃四層-無輪-粉色,1299.0,休閒娛樂/銅板商品 �,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3166500100201.html
巴黎萊雅優媚霜三重護髮雙管染髮霜-6.35琥珀棕,379.0,美妝個清/美妝保養/染髮劑．用品/染髮劑,148ml毫升 x 1 x 1PC盒,https://online.carrefour.com.tw//zh/%E5%B7%B4%E9%BB%8E%E8%90%8A%E9%9B%85/1200510700201.html
歐特有機杏仁飲-零添加糖 400g,598.0,米油沖泡/沖泡飲品．食品/沖泡飲品/有機食品,400g克 x 1 x 1CAN罐,https://online.carrefour.com.tw//zh/%E6%AD%90%E7%89%B9/1436421600101.html
泡泡糖五層收納櫃-無輪,1599.0,傢俱寢飾/收納整理/收納櫃類/五層整理櫃,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3166605100201.html
萊雅優媚霜時尚系列-5.6楓糖紅棕,379.0,美妝個清/美妝保養/染髮劑．用品/染髮劑,172ml毫升 x 1 x 1PC盒,https://online.carrefour.com.tw//zh/l%27or%C3%A9al-paris-%E5%B7%B4%E9%BB%8E%E8%90%8A%E9%9B%85/1200514400101.html
E7CUP-夏韻特選咖啡豆400g,378.0,米油沖泡/咖啡．茶包/咖啡/咖啡粉/咖啡豆,400g克 x 1 x 1Bag包,https://online.carrefour.com.tw//zh/e7-cup/1431006800101.html
嚴選歐風家居拖鞋-水藍色38/39,249.0,服飾鞋包/拖鞋/室內拖鞋,1Pair雙 x 1 x 1Pair雙,https://online.carrefour.com.tw//zh/6001304300501.html
西雅圖極品深焙濾掛咖啡-家常綜合8gx10,188.0,米油沖泡/咖啡．茶包/咖啡/咖啡隨身包,8g克 x 10 x 1Box盒,https://online.carrefour.com.tw//zh/%E8%A5%BF%E9%9B%85%E5%9C%96/1431120300101.html
巴黎萊雅優媚霜三重護髮染髮霜-4自然棕,379.0,美妝個清/美妝保養/染髮劑．用品/染髮劑,172ml毫升 x 1 x 1PC盒,https://online.carrefour.com.tw//zh/%E5%B7%B4%E9%BB%8E%E8%90%8A%E9%9B%85/1200510800301.html
特福巴洛克30CM不沾平底鍋,1280.0,日用生活/烹調鍋具．燒水壺/平底鍋/不沾鍋,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/tefal-%E7%89%B9%E7%A6%8F/3130207900101.html
巴黎萊雅優媚霜三重護髮雙管染髮霜-5.35淺暖栗棕,379.0,美妝個清/美妝保養/染髮劑．用品/染髮劑,148ml毫升 x 1 x 1PC盒,https://online.carrefour.com.tw//zh/%E5%B7%B4%E9%BB%8E%E8%90%8A%E9%9B%85/1200510700701.html
【限量】華齊堂楓糖金絲燕窩禮盒75mlx9,1680.0,飲料零食/果汁．養生/保健養生/雞精．四物飲．燕窩,1Box盒 x 1 x 1BOX盒,https://online.carrefour.com.tw//zh/%E8%8F%AF%E9%BD%8A%E5%A0%82/1090400600101.html
奧莉恩特級初榨橄欖油750ml,620.0,米油沖泡/米．食用油/食用油/橄欖油,750ml毫升 x 1 x 1Bottle瓶,https://online.carrefour.com.tw//zh/1461208800101.html
大珍珠65L置物箱-粉,699.0,傢俱寢飾/收納整理/大型收納箱,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3166308700401.html
GJL LLUC20 高速快充傳輸線UC-2M,329.0,熱門3C/手機．通訊．週邊/充電傳輸線,1Set台 x 1 x 1Set台,https://online.carrefour.com.tw//zh/gjl%E6%A5%B5%E5%8A%9B/4260302100201.html
花田收納櫃四層-無輪-藍色,1299.0,休閒娛樂/銅板商品 �,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3166500100101.html
巴黎萊雅優媚霜三重護髮染髮霜-3深棕,379.0,美妝個清/美妝保養/染髮劑．用品/染髮劑,172ml毫升 x 1 x 1PC盒,https://online.carrefour.com.tw//zh/%E5%B7%B4%E9%BB%8E%E8%90%8A%E9%9B%85/1200510800201.html
HK家居和風櫸木圓桿褲裙架3入組-黑,299.0,日用生活/家庭清潔 殺蟲/衣物洗晾收納/洗衣．晾衣用具,1Set組 x 1 x 1SET組,https://online.carrefour.com.tw//zh/3162001600101.html
大珍珠65L置物箱-深咖,699.0,傢俱寢飾/收納整理/大型收納箱,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3166308700101.html
歐特有機黑芝麻糊(罐)450g,498.0,米油沖泡/沖泡飲品．食品/沖泡飲品/有機食品,450g克 x 1 x 1CAN罐,https://online.carrefour.com.tw//zh/%E6%AD%90%E7%89%B9oter/1436419700101.html
OP茶酚淨洗潔精-檸檬茶萃,266.0,日用生活/家庭清潔 殺蟲/洗碗精,1000g克 x 1 x 1BOTTLE瓶,https://online.carrefour.com.tw//zh/op/1105015000101.html
GJL LPUL15 快充充線線UL-1.5M,299.0,熱門3C/手機．通訊．週邊/充電傳輸線,1Set台 x 1 x 1Set台,https://online.carrefour.com.tw//zh/gjl%E6%A5%B5%E5%8A%9B/4260304100101.html
嚴選歐風家居拖鞋-深藍色44/45,249.0,服飾鞋包/拖鞋/室內拖鞋,1Pair雙 x 1 x 1Pair雙,https://online.carrefour.com.tw//zh/6001304300901.html
大珍珠65L置物箱-卡其,699.0,傢俱寢飾/收納整理/大型收納箱,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3166308700201.html
GJL LLUL20 高速快充傳輸線UL-2M,589.0,熱門3C/手機．通訊．週邊/充電傳輸線,1Set台 x 1 x 1Set台,https://online.carrefour.com.tw//zh/gjl%E6%A5%B5%E5%8A%9B/4260303200201.html
好室喵彩虹寶盒下掀式整理箱39L-透明綠,500.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3167500800201.html
伯朗嚐家咖啡豆-榛曦巧郁風味450g,398.0,米油沖泡/咖啡．茶包/咖啡/咖啡粉/咖啡豆,450g克 x 1 x 1Bag包,https://online.carrefour.com.tw//zh/%E4%BC%AF%E6%9C%97/1431001900101.html
好室喵任意門多功能櫃<白色>,699.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3167912700301.html
伯朗嚐家咖啡豆-橙光香映風味450g,398.0,米油沖泡/咖啡．茶包/咖啡/咖啡粉/咖啡豆,450g克 x 1 x 1Bag包,https://online.carrefour.com.tw//zh/%E4%BC%AF%E6%9C%97/1431001800101.html
皇家穀堡蘭陽琵鷺生態一等糙米2kg,298.0,米油沖泡/米．食用油/米/胚芽米,2Kg公斤 x 1 x 1Bag袋,https://online.carrefour.com.tw//zh/%E7%9A%87%E5%AE%B6%E7%A9%80%E5%A0%A1/1451112100101.html
嚴選歐風家居拖鞋-灰色42/43,249.0,服飾鞋包/拖鞋/室內拖鞋,1Pair雙 x 1 x 1Pair雙,https://online.carrefour.com.tw//zh/6001304301101.html
GJL LLCC1001 CtoC PD100W閃充傳輸線CC-1M,399.0,熱門3C/手機．通訊．週邊/充電傳輸線,1Set台 x 1 x 1Set台,https://online.carrefour.com.tw//zh/gjl%E6%A5%B5%E5%8A%9B/4260303300101.html
泡泡糖五層收納櫃-無輪,1599.0,傢俱寢飾/收納整理/收納櫃類/五層整理櫃,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3166605100101.html
GJL LLCL20 高速快充傳輸線CL-2M,599.0,熱門3C/手機．通訊．週邊/充電傳輸線,1Set台 x 1 x 1Set台,https://online.carrefour.com.tw//zh/gjl%E6%A5%B5%E5%8A%9B/4260302000101.html
好室喵看得見組裝式磁吸側開鞋盒<透明>,500.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3167912800101.html
GJL LLUC10 高速快充傳輸線UC-1M,249.0,熱門3C/手機．通訊．週邊/充電傳輸線,1Set台 x 1 x 1Set台,https://online.carrefour.com.tw//zh/gjl%E6%A5%B5%E5%8A%9B/4260301800201.html
嚴選歐風家居拖鞋-粉色40/41,249.0,服飾鞋包/拖鞋/室內拖鞋,1Pair雙 x 1 x 1Pair雙,https://online.carrefour.com.tw//zh/6001304300301.html
嚴選歐風家居拖鞋-水藍色40/41,249.0,服飾鞋包/拖鞋/室內拖鞋,1Pair雙 x 1 x 1Pair雙,https://online.carrefour.com.tw//zh/6001304300601.html
Keyway行家抽屜整理箱65L,699.0,傢俱寢飾/收納整理/大型收納箱,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/keyway/3166310600201.html
嚴選歐風家居拖鞋-灰色40/41,249.0,服飾鞋包/拖鞋/室內拖鞋,1Pair雙 x 1 x 1Pair雙,https://online.carrefour.com.tw//zh/6001304301001.html
嚴選歐風家居拖鞋-深藍色42/43,249.0,服飾鞋包/拖鞋/室內拖鞋,1Pair雙 x 1 x 1Pair雙,https://online.carrefour.com.tw//zh/6001304300801.html
Farcent香水胺基酸沐浴露-真我星夜780g,349.0,美妝個清/個人清潔/沐浴用品/沐浴乳,780g克 x 1 x 1PC瓶,https://online.carrefour.com.tw//zh/farcent%E8%8A%B1%E4%BB%99%E5%AD%90/1201147900101.html
信東紅麴膠囊(健)120粒,1280.0,嬰童保健/營養保健食品/保健食品,120PC粒 x 1 x 1Box盒,https://online.carrefour.com.tw//zh/%E4%BF%A1%E6%9D%B1/1232108200101.html
巴黎萊雅優媚霜三重護髮雙管染髮霜-5淺棕,379.0,美妝個清/美妝保養/染髮劑．用品/染髮劑,148ml毫升 x 1 x 1PC盒,https://online.carrefour.com.tw//zh/%E5%B7%B4%E9%BB%8E%E8%90%8A%E9%9B%85/1200510700601.html
維也納直取式收納箱50L<灰色>,839.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/keyway-%E8%81%AF%E5%BA%9C/3167508600301.html
Keyway百富滑輪整理箱85L-藍,399.0,傢俱寢飾/收納整理/大型收納箱,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/keyway/3166008300101.html
Keyway掀掀前開式整理箱38L -奶茶色,399.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/keyway-%E8%81%AF%E5%BA%9C/3167502500101.html
Keyway(小)SUV收納提袋-藍色,269.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/keyway/3167913700201.html
E7CUP-秋楓特選咖啡豆400g,378.0,米油沖泡/咖啡．茶包/咖啡/咖啡粉/咖啡豆,400g克 x 1 x 1Bag包,https://online.carrefour.com.tw//zh/e7-cup/1431005500101.html
好室喵彩韻收納櫃三層無輪-粉,1100.0,傢俱寢飾/收納整理/收納櫃類,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3166402300201.html
好室喵彩韻收納櫃三層無輪-藍,1100.0,傢俱寢飾/收納整理/收納櫃類,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3166402300101.html
GJL LLCC601 CtoC PD60W閃充傳輸線CC-1M(黑色),299.0,熱門3C/手機．通訊．週邊/充電傳輸線,1Set台 x 1 x 1Set台,https://online.carrefour.com.tw//zh/gjl%E6%A5%B5%E5%8A%9B/4260302200101.html
BOSS 按壓式2開2插3P高溫斷電分接插座,299.0,日用生活/居家修繕/居家保護用品/門檔,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/3008303200101.html
卡拉布妮竹炭枕,499.0,傢俱寢飾/寢具/枕頭．枕套,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/6503312000101.html
Farcent香水胺基酸洗沐二合一-曠野大地,349.0,美妝個清/個人清潔/沐浴用品/沐浴乳,780g克 x 1 x 1PC瓶,https://online.carrefour.com.tw//zh/farcent%E8%8A%B1%E4%BB%99%E5%AD%90/1201150600101.html
GJL LLCC601 CtoC PD60W閃充傳輸線CC-1M(紅色),299.0,熱門3C/手機．通訊．週邊/充電傳輸線,1Set台 x 1 x 1Set台,https://online.carrefour.com.tw//zh/gjl%E6%A5%B5%E5%8A%9B/4260302200201.html
信東金盞花萃取葉黃素軟膠囊,1290.0,嬰童保健/營養保健食品/葉黃素．維他命,60PC粒 x 1 x 1Box盒,https://online.carrefour.com.tw//zh/%E4%BF%A1%E6%9D%B1/1232601700101.html
好室喵看得見組裝式磁吸側開鞋盒<透明黑>,500.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3167912800201.html
紫蘿蘭防蹣抗菌水洗枕,499.0,傢俱寢飾/寢具/枕頭．枕套,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/6503309300101.html
萊雅優媚霜時尚系列-6.41巧克力棕,379.0,美妝個清/美妝保養/染髮劑．用品/染髮劑,172ml毫升 x 1 x 1PC盒,https://online.carrefour.com.tw//zh/l%27or%C3%A9al-paris-%E5%B7%B4%E9%BB%8E%E8%90%8A%E9%9B%85/1200514800101.html
舒潔雪潤柔霜潤澤袖珍面紙7PCx20,98.0,日用生活/衛生紙/面紙．濕紙巾/紙手帕．袖珍面紙,7PC抽 x 20 x 1PC包,https://online.carrefour.com.tw//zh/%E8%88%92%E6%BD%94/1221100800101.html
Keyway(小)SUV收納提袋-綠色,269.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/keyway-%E8%81%AF%E5%BA%9C/3167913700101.html
西雅圖極品深焙二合一咖啡21gx15,188.0,米油沖泡/咖啡．茶包/咖啡/咖啡隨身包,21g克 x 15 x 1Box盒,https://online.carrefour.com.tw//zh/%E8%A5%BF%E9%9B%85%E5%9C%96/1431115800101.html
SORIL不鏽鋼真空馬克杯480ml-奶油白,798.0,日用生活/飲水壺．保溫保冰/保溫瓶．壺/保溫瓶．杯,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/soril/3141200300401.html
SORIL不鏽鋼真空馬克杯480ml-鐵灰,798.0,日用生活/飲水壺．保溫保冰/保溫瓶．壺/保溫瓶．杯,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/soril/3141200300101.html
Fenger分隔可微波不鏽鋼保鮮盒850ml,780.0,日用生活/餐廚用品/保鮮容器/保鮮盒/保鮮盒,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/fenger/3140095400101.html
熊寶貝香水精華柔軟護衣精-典雅玫瑰-700ml,198.0,日用生活/家庭清潔 殺蟲/柔軟冷洗精．漂白劑,700ml毫升 x 1 x 1BOTTLE瓶,https://online.carrefour.com.tw//zh/%E7%86%8A%E5%AF%B6%E8%B2%9D/1111000300101.html
立體造型衣架/6入-淺藍,169.0,日用生活/家庭清潔 殺蟲/衣物洗晾收納/洗衣．晾衣用具,1Set組 x 1 x 1SET組,https://online.carrefour.com.tw//zh/%E7%94%9F%E6%B4%BB%E5%A4%A7%E5%B8%AB/3162190900201.html
H&K家居雅典防滑衣架10入,299.0,日用生活/家庭清潔 殺蟲/衣物洗晾收納/洗衣．晾衣用具,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/handk%E5%AE%B6%E5%B1%85/3162390400101.html
個性穿搭衣架(6入)-藍色,169.0,日用生活/家庭清潔 殺蟲/衣物洗晾收納/洗衣．晾衣用具,1Set組 x 1 x 1SET組,https://online.carrefour.com.tw//zh/%E7%94%9F%E6%B4%BB%E5%A4%A7%E5%B8%AB/3162191000101.html
【限量】3M 三鉤全能包,195.0,日用生活/衛浴用品/衛浴收納．整理,1PC卡 x 1 x 1PC卡,https://online.carrefour.com.tw//zh/3m/3170702300101.html
北歐現代簡約垃圾桶12L-黑白二色隨機出貨,199.0,日用生活/家庭清潔 殺蟲/清潔工具/垃圾袋．垃圾桶,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/3151005300101.html
Farcent香水胺基酸沐浴露-鼠尾草,349.0,美妝個清/個人清潔/沐浴用品/沐浴乳,780g克 x 1 x 1PC瓶,https://online.carrefour.com.tw//zh/farcent%E8%8A%B1%E4%BB%99%E5%AD%90/1201147000101.html
信東薑黃多醣體長效雙層錠60顆,1280.0,嬰童保健/營養保健食品/男女保健,60PC顆 x 1 x 1Box盒,https://online.carrefour.com.tw//zh/%E4%BF%A1%E6%9D%B1/1232402500101.html
金信昌超值組合式榻榻米,2400.0,傢俱寢飾/傢俱/沙發．沙發床/床墊,1PC件 x 1 x 1PC件,https://online.carrefour.com.tw//zh/3186205000101.html
